Reservoir_name,Basin,subbasin,Agency_name,Lat,Long,Date,Year,Month,Full_reservoir_level,Live_capacity_FRL,Storage,Level
Kallada Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,NA,CWC,8.92000098,77.12459672,2025-02-22,2025,02,115.82,0.507,0.35584,109.64
Kallada Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,NA,CWC,8.92000098,77.12459672,2025-02-26,2025,02,115.82,0.507,0.34584,109.14
Kangsabati Reservoir,Ganga Basin,NA,CWC,22.97855586,86.72104725,2025-02-03,2025,02,134.14,0.914,0.563,129.77
Kangsabati Reservoir,Ganga Basin,NA,CWC,22.97855586,86.72104725,2025-02-04,2025,02,134.14,0.914,0.563,129.77
Kangsabati Reservoir,Ganga Basin,NA,CWC,22.97855586,86.72104725,2025-02-09,2025,02,134.14,0.914,0.534,129.39
Kangsabati Reservoir,Ganga Basin,NA,CWC,22.97855586,86.72104725,2025-02-14,2025,02,134.14,0.914,0.781,128.69
Kangsabati Reservoir,Ganga Basin,NA,CWC,22.97855586,86.72104725,2025-02-16,2025,02,134.14,0.914,0.466,128.49
Kangsabati Reservoir,Ganga Basin,NA,CWC,22.97855586,86.72104725,2025-02-17,2025,02,134.14,0.914,0.466,128.49
Kangsabati Reservoir,Ganga Basin,NA,CWC,22.97855586,86.72104725,2025-02-18,2025,02,134.14,0.914,0.465,128.47
Kanher Dam,Krishna Basin,NA,CWC,17.758849,73.872011,2025-02-07,2025,02,690.78,0.272,NA,NA
Kanher Dam,Krishna Basin,NA,CWC,17.758849,73.872011,2025-02-08,2025,02,690.78,0.272,NA,NA
Kanher Dam,Krishna Basin,NA,CWC,17.758849,73.872011,2025-02-11,2025,02,690.78,0.272,NA,NA
Kanher Dam,Krishna Basin,NA,CWC,17.758849,73.872011,2025-02-15,2025,02,690.78,0.272,NA,NA
Kanher Dam,Krishna Basin,NA,CWC,17.758849,73.872011,2025-02-16,2025,02,690.78,0.272,NA,NA
Kanher Dam,Krishna Basin,NA,CWC,17.758849,73.872011,2025-02-19,2025,02,690.78,0.272,NA,NA
Kanher Dam,Krishna Basin,NA,CWC,17.758849,73.872011,2025-02-25,2025,02,690.78,0.272,NA,NA
Kanher Dam,Krishna Basin,NA,CWC,17.758849,73.872011,2025-02-28,2025,02,690.78,0.272,NA,NA
Karjan Reservoir,Narmada Basin,NA,CWC,21.77573622,73.53228855,2025-02-03,2025,02,115.25,0.523,NA,NA
Karjan Reservoir,Narmada Basin,NA,CWC,21.77573622,73.53228855,2025-02-06,2025,02,115.25,0.523,0.42938,112.25
Karjan Reservoir,Narmada Basin,NA,CWC,21.77573622,73.53228855,2025-02-11,2025,02,115.25,0.523,NA,NA
Karjan Reservoir,Narmada Basin,NA,CWC,21.77573622,73.53228855,2025-02-21,2025,02,115.25,0.523,NA,NA
Karjan Reservoir,Narmada Basin,NA,CWC,21.77573622,73.53228855,2025-02-25,2025,02,115.25,0.523,NA,NA
Karjan Reservoir,Narmada Basin,NA,CWC,21.77573622,73.53228855,2025-02-27,2025,02,115.25,0.523,0.40268,111.25
